error,time_centr,times,alpha,dijkstra_time,R_number,speed_up,nodes,edges,sparsity,k,name_city,node_group,node_group_gap,density,average_clustering,avg number of points in cluster,diameter,average degrees,modularity
12.977961276282445,0.1314661502838134,3.0620245933532715,0.275,5.957794189453125,6722458,1.94570422536308,861,1235,1.4343786295005807,3.636363636363636,Слонім,4,"(849.0, 1008.0]",0.0033357642546525,0.05954316686024,3.636363636363636,58,2.8687572590011614,0.56279729220279
11.02751607535654,0.1778171062469482,3.637241125106812,0.447,5.957794189453125,6722458,1.6379981377446255,861,1235,1.4343786295005807,2.237136465324385,Слонім,4,"(849.0, 1008.0]",0.0033357642546525,0.05954316686024,2.237136465324385,58,2.8687572590011614,0.4083725351997256
4.209390163575401,0.2636361122131347,4.901081562042236,0.785,5.957794189453125,6722458,1.2156080477409084,861,1235,1.4343786295005807,1.2738853503184713,Слонім,4,"(849.0, 1008.0]",0.0033357642546525,0.05954316686024,1.2738853503184713,58,2.8687572590011614,0.15056762117064712
8.079574400262821,0.1447582244873047,0.7999908924102783,0.008,0.2981500625610351,6722463,0.372691821106543,360,507,1.4083333333333334,125.0,Смаргонь,0,"(107.999, 385.0]",0.0078458681522748,0.0352777777777777,125.0,31,2.816666666666667,0.6004497197032472
8.30870229782517,0.0891742706298828,0.7046349048614502,0.014,0.2981500625610351,6722463,0.4231270130162786,360,507,1.4083333333333334,71.42857142857143,Смаргонь,0,"(107.999, 385.0]",0.0078458681522748,0.0352777777777777,71.42857142857143,31,2.816666666666667,0.7350155028807737
12.1801417167841,0.0556488037109375,0.4733197689056396,0.025,0.2981500625610351,6722463,0.6299125499245182,360,507,1.4083333333333334,40.0,Смаргонь,0,"(107.999, 385.0]",0.0078458681522748,0.0352777777777777,40.0,31,2.816666666666667,0.7999914413205265
7.230423031591904,0.0384967327117919,0.4544792175292969,0.042,0.2981500625610351,6722463,0.6560257346460855,360,507,1.4083333333333334,23.809523809523807,Смаргонь,0,"(107.999, 385.0]",0.0078458681522748,0.0352777777777777,23.809523809523807,31,2.816666666666667,0.8175289536236282
20.33652228541116,0.0327582359313964,0.3373746871948242,0.081,0.2981500625610351,6722463,0.8837357213727833,360,507,1.4083333333333334,12.34567901234568,Смаргонь,0,"(107.999, 385.0]",0.0078458681522748,0.0352777777777777,12.34567901234568,31,2.816666666666667,0.78692194873351
16.89320180116929,0.0309722423553466,0.2518529891967773,0.136,0.2981500625610351,6722463,1.1838257846845923,360,507,1.4083333333333334,7.352941176470588,Смаргонь,0,"(107.999, 385.0]",0.0078458681522748,0.0352777777777777,7.352941176470588,31,2.816666666666667,0.7048091998023723
15.140715472931502,0.0337400436401367,0.2397358417510986,0.242,0.2981500625610351,6722463,1.243660774222421,360,507,1.4083333333333334,4.132231404958677,Смаргонь,0,"(107.999, 385.0]",0.0078458681522748,0.0352777777777777,4.132231404958677,31,2.816666666666667,0.5941513096724748
16.2665215572323,0.0422582626342773,0.2599153518676758,0.408,0.2981500625610351,6722463,1.147104472354618,360,507,1.4083333333333334,2.450980392156863,Смаргонь,0,"(107.999, 385.0]",0.0078458681522748,0.0352777777777777,2.450980392156863,31,2.816666666666667,0.4398363736097009
6.457187907681222,0.0535001754760742,0.2920031547546386,0.692,0.2981500625610351,6722463,1.0210508266993263,360,507,1.4083333333333334,1.4450867052023122,Смаргонь,0,"(107.999, 385.0]",0.0078458681522748,0.0352777777777777,1.4450867052023122,31,2.816666666666667,0.22031791603935436
2.382456597584652,0.2860555648803711,8.268590688705444,0.011,5.036367893218994,6722552,0.6090962877263312,839,1210,1.4421930870083433,90.90909090909092,Маладзечна,3,"(742.0, 849.0]",0.0034419882744829,0.0441001191895112,90.90909090909092,48,2.8843861740166865,0.8445724335769415
9.755158130996392,0.2104055881500244,6.318973779678345,0.015,5.036367893218994,6722552,0.7970230719133259,839,1210,1.4421930870083433,66.66666666666667,Маладзечна,3,"(742.0, 849.0]",0.0034419882744829,0.0441001191895112,66.66666666666667,48,2.8843861740166865,0.8703182842702002
11.523561170122456,0.1403958797454834,4.599239826202393,0.029,5.036367893218994,6722552,1.0950435470936375,839,1210,1.4421930870083433,34.48275862068966,Маладзечна,3,"(742.0, 849.0]",0.0034419882744829,0.0441001191895112,34.48275862068966,48,2.8843861740166865,0.8726442865924458
16.119428327902963,0.0996894836425781,3.35526704788208,0.054,5.036367893218994,6722552,1.5010333965512708,839,1210,1.4421930870083433,18.51851851851852,Маладзечна,3,"(742.0, 849.0]",0.0034419882744829,0.0441001191895112,18.51851851851852,48,2.8843861740166865,0.8399190629055395
23.33152729342952,0.0919890403747558,2.681633234024048,0.101,5.036367893218994,6722552,1.878097209312044,839,1210,1.4421930870083433,9.9009900990099,Маладзечна,3,"(742.0, 849.0]",0.0034419882744829,0.0441001191895112,9.9009900990099,48,2.8843861740166865,0.7619838125811078
13.961750234120782,0.1057627201080322,2.4037556648254395,0.168,5.036367893218994,6722552,2.0952079143970463,839,1210,1.4421930870083433,5.9523809523809526,Маладзечна,3,"(742.0, 849.0]",0.0034419882744829,0.0441001191895112,5.9523809523809526,48,2.8843861740166865,0.6702523734717574
13.922547440457352,0.1361842155456543,2.58596420288086,0.286,5.036367893218994,6722552,1.9475783491543672,839,1210,1.4421930870083433,3.4965034965034967,Маладзечна,3,"(742.0, 849.0]",0.0034419882744829,0.0441001191895112,3.4965034965034967,48,2.8843861740166865,0.5454900621542244
11.605478733580965,0.1768393516540527,3.0214428901672363,0.447,5.036367893218994,6722552,1.666875091238356,839,1210,1.4421930870083433,2.237136465324385,Маладзечна,3,"(742.0, 849.0]",0.0034419882744829,0.0441001191895112,2.237136465324385,48,2.8843861740166865,0.39453111126289225
3.03016632566606,0.2550191879272461,4.400764465332031,0.801,5.036367893218994,6722552,1.1444302309051224,839,1210,1.4421930870083433,1.2484394506866416,Маладзечна,3,"(742.0, 849.0]",0.0034419882744829,0.0441001191895112,1.2484394506866416,48,2.8843861740166865,0.13968034970288845
4.148825040585748,0.2204394340515136,6.8869242668151855,0.014,4.220288276672363,6722597,0.6127972536314834,781,1097,1.4046094750320102,71.42857142857142,Слуцк,3,"(742.0, 849.0]",0.0036015627564923,0.0614169867690994,71.42857142857142,45,2.8092189500640203,0.8383878631454478
17.618869697473492,0.1583473682403564,5.311256170272827,0.02,4.220288276672363,6722597,0.7945932452464587,781,1097,1.4046094750320102,50.0,Слуцк,3,"(742.0, 849.0]",0.0036015627564923,0.0614169867690994,50.0,45,2.8092189500640203,0.8586906031116602
25.40768639931924,0.1085231304168701,4.163879156112671,0.035,4.220288276672363,6722597,1.0135472520802826,781,1097,1.4046094750320102,28.57142857142857,Слуцк,3,"(742.0, 849.0]",0.0036015627564923,0.0614169867690994,28.57142857142857,45,2.8092189500640203,0.859043351013662
18.72411377002932,0.0864312648773193,3.1785240173339844,0.063,4.220288276672363,6722597,1.3277509478163918,781,1097,1.4046094750320102,15.873015873015872,Слуцк,3,"(742.0, 849.0]",0.0036015627564923,0.0614169867690994,15.873015873015872,45,2.8092189500640203,0.8332399874024542
20.86928814287645,0.0869560241699218,2.662128210067749,0.101,4.220288276672363,6722597,1.5853061699702886,781,1097,1.4046094750320102,9.9009900990099,Слуцк,3,"(742.0, 849.0]",0.0036015627564923,0.0614169867690994,9.9009900990099,45,2.8092189500640203,0.7823437418201129
12.285055713686106,0.0958502292633056,2.5205721855163574,0.181,4.220288276672363,6722597,1.6743373988346248,781,1097,1.4046094750320102,5.524861878453039,Слуцк,3,"(742.0, 849.0]",0.0036015627564923,0.0614169867690994,5.524861878453039,45,2.8092189500640203,0.6880200330893318
18.39369947756915,0.1167147159576416,2.496823310852051,0.289,4.220288276672363,6722597,1.6902630868309914,781,1097,1.4046094750320102,3.460207612456748,Слуцк,3,"(742.0, 849.0]",0.0036015627564923,0.0614169867690994,3.460207612456748,45,2.8092189500640203,0.5573317134905919
21.629062920127613,0.1526703834533691,2.9374098777771,0.465,4.220288276672363,6722597,1.436737960405474,781,1097,1.4046094750320102,2.150537634408602,Слуцк,3,"(742.0, 849.0]",0.0036015627564923,0.0614169867690994,2.150537634408602,45,2.8092189500640203,0.40699504490991817
5.784998364628376,0.209385871887207,3.8590588569641113,0.777,4.220288276672363,6722597,1.093605574078346,781,1097,1.4046094750320102,1.287001287001287,Слуцк,3,"(742.0, 849.0]",0.0036015627564923,0.0614169867690994,1.287001287001287,45,2.8092189500640203,0.1658550833507147
0.0,0.0868666172027587,0.1225888729095459,0.011,0.0343310832977294,6722606,0.2800505664413859,176,266,1.5113636363636365,90.9090909090909,Салігорск,0,"(107.999, 385.0]",0.0172727272727272,0.1077651515151515,90.9090909090909,26,3.022727272727273,0.07896856803663285
0.4989900777778822,0.0690352916717529,0.1068663597106933,0.017,0.0343310832977294,6722606,0.3212524819846947,176,266,1.5113636363636365,58.8235294117647,Салігорск,0,"(107.999, 385.0]",0.0172727272727272,0.1077651515151515,58.8235294117647,26,3.022727272727273,0.27471168522810785
2.63527310032864,0.0311958789825439,0.0831639766693115,0.034,0.0343310832977294,6722606,0.4128119490274204,176,266,1.5113636363636365,29.41176470588235,Салігорск,0,"(107.999, 385.0]",0.0172727272727272,0.1077651515151515,29.41176470588235,26,3.022727272727273,0.5909604839165583
7.965974557545202,0.0168476104736328,0.0532586574554443,0.057,0.0343310832977294,6722606,0.6446103776921239,176,266,1.5113636363636365,17.54385964912281,Салігорск,0,"(107.999, 385.0]",0.0172727272727272,0.1077651515151515,17.54385964912281,26,3.022727272727273,0.7040745661145345
6.420785418321549,0.0149550437927246,0.0489873886108398,0.091,0.0343310832977294,6722606,0.7008147254073614,176,266,1.5113636363636365,10.98901098901099,Салігорск,0,"(107.999, 385.0]",0.0172727272727272,0.1077651515151515,10.98901098901099,26,3.022727272727273,0.6924430436994741
13.213894803855752,0.0139508247375488,0.0350399017333984,0.148,0.0343310832977294,6722606,0.9797711066354564,176,266,1.5113636363636365,6.756756756756757,Салігорск,0,"(107.999, 385.0]",0.0172727272727272,0.1077651515151515,6.756756756756757,26,3.022727272727273,0.6442209847928091
10.963408567956265,0.0156178474426269,0.032571792602539,0.216,0.0343310832977294,6722606,1.054012707149967,176,266,1.5113636363636365,4.62962962962963,Салігорск,0,"(107.999, 385.0]",0.0172727272727272,0.1077651515151515,4.62962962962963,26,3.022727272727273,0.6096868110124937
5.603051085513993,0.0175344944000244,0.0334007740020751,0.358,0.0343310832977294,6722606,1.0278529262704064,176,266,1.5113636363636365,2.7932960893854752,Салігорск,0,"(107.999, 385.0]",0.0172727272727272,0.1077651515151515,2.7932960893854752,26,3.022727272727273,0.46524676352535477
3.645908435187872,0.0197808742523193,0.0349962711334228,0.528,0.0343310832977294,6722606,0.9809926082365352,176,266,1.5113636363636365,1.893939393939394,Салігорск,0,"(107.999, 385.0]",0.0172727272727272,0.1077651515151515,1.893939393939394,26,3.022727272727273,0.31850302447848944
1.6268717617812858,0.251258373260498,2.7824063301086426,0.008,1.0612263679504397,6722644,0.3814059637756081,500,675,1.35,125.0,Горкі,1,"(385.0, 586.0]",0.0054108216432865,0.0386666666666666,125.0,42,2.7,0.6351341563786008
3.3819228002073243,0.1390755176544189,2.0681421756744385,0.014,1.0612263679504397,6722644,0.513130277227853,500,675,1.35,71.42857142857143,Горкі,1,"(385.0, 586.0]",0.0054108216432865,0.0386666666666666,71.42857142857143,42,2.7,0.7761536351165981
6.424456458621691,0.0968225002288818,1.6807775497436523,0.02,1.0612263679504397,6722644,0.6313901373279855,500,675,1.35,50.0,Горкі,1,"(385.0, 586.0]",0.0054108216432865,0.0386666666666666,50.0,42,2.7,0.8232570644718793
7.581927994071283,0.0611047744750976,1.354081153869629,0.04,1.0612263679504397,6722644,0.7837243468884544,500,675,1.35,25.0,Горкі,1,"(385.0, 586.0]",0.0054108216432865,0.0386666666666666,25.0,42,2.7,0.8337975308641975
13.34036751311984,0.0450897216796875,0.9030144214630128,0.078,1.0612263679504397,6722644,1.175204230106426,500,675,1.35,12.82051282051282,Горкі,1,"(385.0, 586.0]",0.0054108216432865,0.0386666666666666,12.82051282051282,42,2.7,0.7957805212620029
11.70011074670625,0.0426864624023437,0.7578949928283691,0.134,1.0612263679504397,6722644,1.4002287625493814,500,675,1.35,7.462686567164179,Горкі,1,"(385.0, 586.0]",0.0054108216432865,0.0386666666666666,7.462686567164179,42,2.7,0.734000548696845
